Id,Response
25595,3
25596,1
25597,8
25598,8
25599,4
25600,8
25601,1
25602,8
25603,8
25604,3
25605,8
25606,8
25607,8
25608,3
25609,8
25610,3
25611,8
25612,3
25613,3
25614,8
25615,8
25616,3
25617,3
25618,8
25619,4
25620,8
25621,7
25622,8
25623,3
25624,8
25625,8
25626,8
25627,5
25628,3
25629,1
25630,5
25631,1
25632,8
25633,3
25634,8
25635,8
25636,1
25637,4
25638,8
25639,2
25640,3
25641,6
25642,7
25643,3
25644,8
25645,3
25646,8
25647,8
25648,7
25649,3
25650,8
25651,4
25652,5
25653,3
25654,4
25655,8
25656,8
25657,1
25658,8
25659,8
25660,4
25661,8
25662,6
25663,8
25664,3
25665,3
25666,3
25667,3
25668,8
25669,3
25670,8
25671,3
25672,1
25673,7
25674,8
25675,3
25676,3
25677,8
25678,8
25679,8
25680,3
25681,3
25682,3
25683,8
25684,8
25685,3
25686,8
25687,4
25688,8
25689,3
25690,8
25691,3
25692,8
25693,8
25694,8
25695,8
25696,8
25697,3
25698,8
25699,2
25700,3
25701,8
25702,1
25703,8
25704,5
25705,1
25706,3
25707,3
25708,7
25709,7
25710,8
25711,8
25712,3
25713,8
25714,8
25715,8
25716,3
25717,3
25718,6
25719,3
25720,3
25721,8
25722,4
25723,4
25724,1
25725,7
25726,8
25727,2
25728,8
25729,4
25730,8
25731,8
25732,8
25733,8
25734,8
25735,8
25736,3
25737,7
25738,7
25739,2
25740,3
25741,3
25742,1
25743,8
25744,7
25745,8
25746,1
25747,1
25748,1
25749,8
25750,8
25751,3
25752,8
25753,8
25754,3
25755,3
25756,8
25757,1
25758,3
25759,8
25760,3
25761,8
25762,8
25763,3
25764,8
25765,8
25766,8
25767,3
25768,4
25769,2
25770,2
25771,3
25772,8
25773,3
25774,3
25775,1
25776,3
25777,3
25778,7
25779,2
25780,8
25781,8
25782,7
25783,8
25784,8
25785,4
25786,8
25787,8
25788,8
25789,3
25790,8
25791,2
25792,6
25793,2
25794,3
25795,8
25796,8
25797,7
25798,3
25799,2
25800,3
25801,8
25802,4
25803,4
25804,3
25805,8
25806,8
25807,1
25808,3
25809,8
25810,4
25811,3
25812,4
25813,3
25814,3
25815,2
25816,8
25817,4
25818,3
25819,8
25820,1
25821,3
25822,3
25823,3
25824,8
25825,3
25826,8
25827,7
25828,8
25829,3
25830,8
25831,8
25832,3
25833,5
25834,6
25835,8
25836,3
25837,8
25838,3
25839,3
25840,8
25841,8
25842,8
25843,7
25844,3
25845,3
25846,3
25847,8
25848,7
25849,4
25850,1
25851,3
25852,1
25853,4
25854,8
25855,1
25856,8
25857,8
25858,8
25859,4
25860,8
25861,8
25862,8
25863,3
25864,3
25865,2
25866,4
25867,5
25868,8
25869,3
25870,2
25871,2
25872,2
25873,8
25874,1
25875,3
25876,8
25877,8
25878,3
25879,4
25880,8
25881,3
25882,3
25883,3
25884,6
25885,8
25886,7
25887,8
25888,1
25889,3
25890,3
25891,3
25892,1
25893,8
25894,3
25895,3
25896,8
25897,8
25898,8
25899,1
25900,3
25901,3
25902,8
25903,2
25904,8
25905,3
25906,8
25907,2
25908,8
25909,3
25910,7
25911,8
25912,3
25913,8
25914,3
25915,1
25916,3
25917,8
25918,3
25919,8
25920,3
25921,3
25922,8
25923,4
25924,3
25925,8
25926,8
25927,8
25928,4
25929,7
25930,8
25931,8
25932,8
25933,8
25934,7
25935,1
25936,4
25937,8
25938,8
25939,8
25940,8
25941,4
25942,8
25943,3
25944,8
25945,8
25946,1
25947,8
25948,8
25949,8
25950,3
25951,7
25952,3
25953,4
25954,4
25955,8
25956,3
25957,8
25958,3
25959,3
25960,6
25961,8
25962,4
25963,3
25964,4
25965,3
25966,3
25967,7
25968,8
25969,8
25970,8
25971,3
25972,8
25973,3
25974,8
25975,8
25976,8
25977,2
25978,2
25979,8
25980,3
25981,5
25982,2
25983,4
25984,8
25985,7
25986,4
25987,8
25988,8
25989,8
25990,8
25991,7
25992,8
25993,4
25994,8
25995,3
25996,8
25997,3
25998,8
25999,8
26000,8
26001,8
26002,3
26003,8
26004,3
26005,1
26006,8
26007,8
26008,3
26009,3
26010,2
26011,1
26012,8
26013,8
26014,1
26015,8
26016,3
26017,8
26018,8
26019,4
26020,7
26021,4
26022,3
26023,8
26024,4
26025,8
26026,5
26027,4
26028,3
26029,2
26030,1
26031,8
26032,1
26033,8
26034,8
26035,8
26036,4
26037,3
26038,8
26039,3
26040,3
26041,8
26042,8
26043,2
26044,1
26045,3
26046,3
26047,2
26048,8
26049,1
26050,3
26051,1
26052,7
26053,7
26054,4
26055,3
26056,8
26057,3
26058,3
26059,3
26060,3
26061,8
26062,3
26063,7
26064,3
26065,3
26066,2
26067,1
26068,3
26069,4
26070,7
26071,1
26072,3
26073,8
26074,8
26075,3
26076,2
26077,3
26078,3
26079,8
26080,1
26081,8
26082,4
26083,8
26084,3
26085,2
26086,3
26087,8
26088,3
26089,8
26090,8
26091,8
26092,7
26093,3
26094,3
26095,8
26096,2
26097,8
26098,8
26099,8
26100,8
26101,8
26102,8
26103,1
26104,3
26105,3
26106,8
26107,8
26108,2
26109,1
26110,3
26111,3
26112,1
26113,7
26114,8
26115,8
26116,8
26117,8
26118,4
26119,3
26120,8
26121,8
26122,8
26123,8
26124,4
26125,4
26126,3
26127,8
26128,4
26129,3
26130,3
26131,8
26132,4
26133,8
26134,4
26135,3
26136,7
26137,3
26138,8
26139,3
26140,3
26141,3
26142,3
26143,1
26144,3
26145,3
26146,1
26147,8
26148,8
26149,3
26150,3
26151,8
26152,7
26153,8
26154,8
26155,8
26156,8
26157,3
26158,6
26159,4
26160,8
26161,8
26162,3
26163,8
26164,8
26165,3
26166,3
26167,8
26168,4
26169,8
26170,8
26171,8
26172,8
26173,6
26174,8
26175,4
26176,8
26177,3
26178,3
26179,8
26180,8
26181,8
26182,8
26183,8
26184,3
26185,8
26186,7
26187,3
26188,8
26189,8
26190,8
26191,4
26192,3
26193,8
26194,8
26195,1
26196,4
26197,8
26198,4
26199,3
26200,8
26201,8
26202,8
26203,8
26204,4
26205,8
26206,1
26207,8
26208,8
26209,6
26210,7
26211,3
26212,4
26213,3
26214,8
26215,4
26216,3
26217,8
26218,5
26219,8
26220,3
26221,3
26222,3
26223,8
26224,1
26225,3
26226,8
26227,8
26228,8
26229,8
26230,8
26231,4
26232,3
26233,8
26234,8
26235,8
26236,3
26237,4
26238,8
26239,4
26240,8
26241,8
26242,3
26243,3
26244,6
26245,3
26246,8
26247,8
26248,8
26249,3
26250,8
26251,4
26252,3
26253,8
26254,2
26255,8
26256,3
26257,3
26258,8
26259,8
26260,4
26261,4
26262,3
26263,8
26264,8
26265,4
26266,8
26267,8
26268,2
26269,3
26270,8
26271,3
26272,1
26273,3
26274,8
26275,2
26276,3
26277,8
26278,8
26279,1
26280,3
26281,1
26282,3
26283,7
26284,3
26285,3
26286,4
26287,4
26288,1
26289,4
26290,8
26291,8
26292,3
26293,8
26294,8
26295,3
26296,7
26297,3
26298,3
26299,2
26300,8
26301,3
26302,8
26303,2
26304,8
26305,3
26306,3
26307,2
26308,3
26309,8
26310,3
26311,1
26312,7
26313,8
26314,8
26315,8
26316,1
26317,8
26318,8
26319,8
26320,1
26321,7
26322,3
26323,2
26324,8
26325,4
26326,7
26327,8
26328,8
26329,5
26330,8
26331,1
26332,7
26333,3
26334,2
26335,1
26336,3
26337,3
26338,1
26339,3
26340,3
26341,8
26342,3
26343,3
26344,3
26345,8
26346,2
26347,8
26348,8
26349,4
26350,8
26351,3
26352,5
26353,4
26354,3
26355,8
26356,8
26357,3
26358,1
26359,3
26360,4
26361,8
26362,8
26363,3
26364,8
26365,4
26366,4
26367,8
26368,8
26369,3
26370,8
26371,3
26372,8
26373,8
26374,8
26375,3
26376,4
26377,8
26378,8
26379,8
26380,8
26381,8
26382,2
26383,4
26384,2
26385,8
26386,8
26387,3
26388,3
26389,7
26390,3
26391,8
26392,8
26393,3
26394,8
26395,1
26396,4
26397,3
26398,3
26399,3
26400,3
26401,3
26402,8
26403,3
26404,8
26405,3
26406,3
26407,3
26408,3
26409,3
26410,3
26411,8
26412,7
26413,8
26414,8
26415,8
26416,3
26417,7
26418,1
26419,8
26420,4
26421,8
26422,4
26423,8
26424,8
26425,8
26426,8
26427,2
26428,8
26429,1
26430,8
26431,8
26432,6
26433,3
26434,8
26435,3
26436,8
26437,8
26438,8
26439,8
26440,8
26441,1
26442,8
26443,6
26444,8
26445,3
26446,1
26447,3
26448,8
26449,8
26450,3
26451,3
26452,3
26453,3
26454,3
26455,4
26456,8
26457,3
26458,8
26459,8
26460,8
26461,8
26462,4
26463,1
26464,8
26465,8
26466,8
26467,4
26468,8
26469,3
26470,8
26471,8
26472,3
26473,3
26474,5
26475,4
26476,1
26477,8
26478,7
26479,8
26480,3
26481,8
26482,8
26483,8
26484,3
26485,4
26486,4
26487,1
26488,8
26489,8
26490,8
26491,8
26492,8
26493,8
26494,6
26495,8
26496,3
26497,8
26498,4
26499,8
26500,3
26501,8
26502,4
26503,4
26504,5
26505,2
26506,3
26507,4
26508,8
26509,4
26510,3
26511,8
26512,3
26513,1
26514,1
26515,8
26516,1
26517,3
26518,1
26519,3
26520,8
26521,1
26522,3
26523,7
26524,4
26525,8
26526,8
26527,8
26528,8
26529,8
26530,3
26531,3
26532,8
26533,3
26534,7
26535,7
26536,3
26537,3
26538,8
26539,3
26540,2
26541,8
26542,3
26543,3
26544,5
26545,7
26546,8
26547,8
26548,8
26549,8
26550,8
26551,8
26552,7
26553,3
26554,4
26555,3
26556,8
26557,4
26558,4
26559,3
26560,4
26561,8
26562,1
26563,3
26564,7
26565,3
26566,3
26567,3
26568,8
26569,8
26570,4
26571,8
26572,8
26573,3
26574,4
26575,2
26576,2
26577,2
26578,8
26579,8
26580,8
26581,3
26582,8
26583,8
26584,3
26585,1
26586,8
26587,3
26588,3
26589,8
26590,8
26591,8
26592,8
26593,8
26594,8
26595,8
26596,8
26597,8
26598,8
26599,8
26600,3
26601,7
26602,5
26603,2
26604,7
26605,2
26606,8
26607,4
26608,3
26609,1
26610,8
26611,3
26612,3
26613,8
26614,1
26615,8
26616,4
26617,8
26618,7
26619,3
26620,8
26621,3
26622,3
26623,3
26624,1
26625,8
26626,8
26627,4
26628,8
26629,8
26630,3
26631,3
26632,3
26633,4
26634,8
26635,3
26636,1
26637,8
26638,3
26639,3
26640,4
26641,3
26642,8
26643,4
26644,3
26645,3
26646,7
26647,8
26648,7
26649,4
26650,8
26651,5
26652,3
26653,8
26654,4
26655,8
26656,3
26657,8
26658,1
26659,7
26660,2
26661,4
26662,8
26663,3
26664,3
26665,8
26666,8
26667,3
26668,8
26669,8
26670,3
26671,3
26672,7
26673,8
26674,4
26675,8
26676,4
26677,2
26678,8
26679,8
26680,8
26681,8
26682,3
26683,8
26684,3
26685,1
26686,3
26687,4
26688,2
26689,7
26690,3
26691,1
26692,8
26693,8
26694,8
26695,3
26696,1
26697,3
26698,8
26699,8
26700,8
26701,8
26702,8
26703,8
26704,4
26705,3
26706,1
26707,3
26708,3
26709,8
26710,7
26711,8
26712,3
26713,8
26714,8
26715,8
26716,8
26717,3
26718,8
26719,8
26720,8
26721,8
26722,3
26723,8
26724,3
26725,8
26726,8
26727,8
26728,8
26729,1
26730,8
26731,3
26732,8
26733,8
26734,3
26735,8
26736,2
26737,7
26738,8
26739,4
26740,3
26741,3
26742,3
26743,3
26744,3
26745,3
26746,8
26747,1
26748,8
26749,3
26750,8
26751,3
26752,8
26753,8
26754,4
26755,8
26756,8
26757,3
26758,7
26759,8
26760,8
26761,8
26762,8
26763,8
26764,8
26765,8
26766,3
26767,3
26768,8
26769,8
26770,3
26771,1
26772,4
26773,8
26774,8
26775,1
26776,8
26777,3
26778,3
26779,4
26780,8
26781,1
26782,1
26783,2
26784,3
26785,7
26786,8
26787,8
26788,6
26789,8
26790,1
26791,3
26792,8
26793,8
26794,3
26795,8
26796,3
26797,8
26798,7
26799,8
26800,3
26801,3
26802,2
26803,4
26804,8
26805,8
26806,8
26807,8
26808,8
26809,8
26810,8
26811,3
26812,8
26813,4
26814,3
26815,8
26816,8
26817,8
26818,3
26819,1
26820,8
26821,8
26822,3
26823,8
26824,6
26825,4
26826,3
26827,3
26828,8
26829,1
26830,7
26831,7
26832,1
26833,8
26834,4
26835,1
26836,4
26837,8
26838,8
26839,8
26840,8
26841,6
26842,8
26843,3
26844,1
26845,8
26846,7
26847,3
26848,8
26849,4
26850,8
26851,3
26852,8
26853,3
26854,7
26855,7
26856,4
26857,3
26858,8
26859,3
26860,8
26861,8
26862,3
26863,8
26864,8
26865,8
26866,4
26867,3
26868,8
26869,8
26870,3
26871,1
26872,2
26873,8
26874,3
26875,3
26876,8
26877,4
26878,7
26879,1
26880,8
26881,2
26882,4
26883,8
26884,8
26885,3
26886,3
26887,3
26888,8
26889,3
26890,3
26891,7
26892,8
26893,8
26894,8
26895,7
26896,8
26897,8
26898,8
26899,8
26900,8
26901,7
26902,8
26903,8
26904,8
26905,8
26906,1
26907,4
26908,8
26909,8
26910,8
26911,3
26912,8
26913,7
26914,3
26915,7
26916,8
26917,1
26918,3
26919,2
26920,7
26921,3
26922,1
26923,4
26924,8
26925,2
26926,8
26927,1
26928,4
26929,7
26930,8
26931,3
26932,8
26933,4
26934,8
26935,4
26936,4
26937,8
26938,8
26939,8
26940,1
26941,7
26942,8
26943,3
26944,2
26945,8
26946,4
26947,6
26948,3
26949,8
26950,8
26951,8
26952,8
26953,7
26954,8
26955,3
26956,8
26957,8
26958,8
26959,3
26960,4
26961,8
26962,3
26963,8
26964,2
26965,8
26966,4
26967,8
26968,7
26969,3
26970,3
26971,8
26972,3
26973,8
26974,3
26975,8
26976,8
26977,8
26978,3
26979,8
26980,3
26981,3
26982,8
26983,1
26984,8
26985,8
26986,3
26987,4
26988,8
26989,8
26990,8
26991,3
26992,8
26993,8
26994,3
26995,4
26996,8
26997,7
26998,7
26999,8
27000,8
27001,8
27002,8
27003,3
27004,6
27005,8
27006,3
27007,7
27008,8
27009,8
27010,3
27011,1
27012,8
27013,3
27014,8
27015,4
27016,8
27017,3
27018,1
27019,8
27020,5
27021,8
27022,8
27023,3
27024,3
27025,8
27026,3
27027,3
27028,8
27029,3
27030,8
27031,8
27032,1
27033,8
27034,8
27035,3
27036,3
27037,4
27038,6
27039,8
27040,6
27041,8
27042,3
27043,1
27044,3
27045,8
27046,4
27047,8
27048,1
27049,8
27050,3
27051,3
27052,8
27053,3
27054,3
27055,3
27056,8
27057,8
27058,8
27059,8
27060,1
27061,4
27062,3
27063,8
27064,3
27065,8
27066,8
27067,7
27068,2
27069,8
27070,3
27071,8
27072,8
27073,3
27074,8
27075,2
27076,8
27077,8
27078,1
27079,3
27080,1
27081,7
27082,8
27083,8
27084,3
27085,7
27086,8
27087,3
27088,3
27089,8
27090,8
27091,8
27092,3
27093,5
27094,8
27095,7
27096,2
27097,3
27098,8
27099,8
27100,8
27101,8
27102,3
27103,3
27104,3
27105,8
27106,3
27107,3
27108,8
27109,3
27110,7
27111,3
27112,4
27113,8
27114,3
27115,8
27116,8
27117,3
27118,8
27119,4
27120,8
27121,8
27122,3
27123,8
27124,8
27125,8
27126,8
27127,3
27128,8
27129,8
27130,8
27131,6
27132,1
27133,3
27134,3
27135,3
27136,8
27137,3
27138,1
27139,1
27140,7
27141,2
27142,1
27143,3
27144,3
27145,8
27146,8
27147,8
27148,3
27149,8
27150,4
27151,3
27152,3
27153,7
27154,8
27155,8
27156,2
27157,8
27158,7
27159,5
27160,7
27161,3
27162,8
27163,8
27164,8
27165,4
27166,6
27167,4
27168,3
27169,3
27170,8
27171,8
27172,8
27173,8
27174,4
27175,8
27176,4
27177,3
27178,3
27179,8
27180,7
27181,7
27182,3
27183,3
27184,8
27185,1
27186,1
27187,4
27188,4
27189,1
27190,8
27191,8
27192,3
27193,3
27194,3
27195,3
27196,8
27197,3
27198,8
27199,7
27200,8
27201,7
27202,8
27203,8
27204,3
27205,1
27206,4
27207,8
27208,8
27209,8
27210,8
27211,3
27212,8
27213,3
27214,3
27215,3
27216,5
27217,3
27218,3
27219,3
27220,7
27221,8
27222,8
27223,3
27224,8
27225,2
27226,8
27227,1
27228,4
27229,3
27230,4
27231,8
27232,8
27233,8
27234,8
27235,8
27236,3
27237,8
27238,1
27239,8
27240,3
27241,2
27242,3
27243,3
27244,8
27245,8
27246,8
27247,3
27248,8
27249,8
27250,3
27251,2
27252,4
27253,8
27254,7
27255,1
27256,8
27257,8
27258,4
27259,8
27260,7
27261,8
27262,3
27263,3
27264,7
27265,4
27266,8
27267,3
27268,8
27269,8
27270,3
27271,3
27272,2
27273,8
27274,8
27275,8
27276,8
27277,8
27278,3
27279,8
27280,4
27281,4
27282,7
27283,2
27284,8
27285,3
27286,3
27287,4
27288,8
27289,8
27290,3
27291,8
27292,3
27293,8
27294,8
27295,8
27296,8
27297,6
27298,4
27299,8
27300,8
27301,2
27302,3
27303,8
27304,8
27305,8
27306,3
27307,3
27308,3
27309,8
27310,2
27311,8
27312,3
27313,8
27314,8
27315,8
27316,8
27317,8
27318,4
27319,3
27320,3
27321,4
27322,8
27323,4
27324,8
27325,8
27326,8
27327,8
27328,4
27329,3
27330,6
27331,3
27332,1
27333,1
27334,7
27335,3
27336,8
27337,8
27338,7
27339,8
27340,8
27341,8
27342,8
27343,8
27344,3
27345,8
27346,8
27347,8
27348,1
27349,4
27350,4
27351,2
27352,4
27353,8
27354,1
27355,3
27356,8
27357,3
27358,1
27359,1
27360,4
27361,8
27362,8
27363,8
27364,8
27365,8
27366,3
27367,4
27368,3
27369,4
27370,7
27371,3
27372,8
27373,8
27374,3
27375,2
27376,8
27377,1
27378,8
27379,8
27380,3
27381,3
27382,7
27383,3
27384,3
27385,4
27386,8
27387,3
27388,3
27389,8
27390,8
27391,8
27392,3
27393,1
27394,8
27395,7
27396,8
27397,3
27398,8
27399,3
27400,8
27401,8
27402,3
27403,2
27404,4
27405,3
27406,8
27407,3
27408,8
27409,3
27410,8
27411,8
27412,8
27413,3
27414,1
27415,8
27416,3
27417,8
27418,3
27419,8
27420,1
27421,4
27422,3
27423,2
27424,8
27425,8
27426,3
27427,4
27428,8
27429,3
27430,1
27431,8
27432,3
27433,8
27434,3
27435,3
27436,3
27437,3
27438,8
27439,3
27440,3
27441,8
27442,8
27443,8
27444,8
27445,8
27446,8
27447,8
27448,8
27449,1
27450,4
27451,8
27452,3
27453,4
27454,8
27455,8
27456,8
27457,8
27458,8
27459,3
27460,3
27461,3
27462,8
27463,1
27464,3
27465,8
27466,8
27467,3
27468,8
27469,1
27470,8
27471,6
27472,3
27473,8
27474,8
27475,8
27476,8
27477,1
27478,2
27479,8
27480,8
27481,4
27482,2
27483,8
27484,8
27485,4
27486,7
27487,3
27488,8
27489,8
27490,3
27491,8
27492,8
27493,8
27494,1
27495,2
27496,3
27497,4
27498,2
27499,4
27500,3
27501,3
27502,3
27503,8
27504,8
27505,8
27506,8
27507,3
27508,3
27509,3
27510,2
27511,8
27512,8
27513,8
27514,3
27515,7
27516,4
27517,3
27518,6
27519,8
27520,3
27521,5
27522,8
27523,8
27524,8
27525,8
27526,8
27527,4
27528,1
27529,8
27530,3
27531,3
27532,8
27533,8
27534,1
27535,2
27536,7
27537,8
27538,8
27539,3
27540,3
27541,8
27542,8
27543,8
27544,3
27545,4
27546,3
27547,1
27548,3
27549,8
27550,7
27551,3
27552,8
27553,8
27554,2
27555,8
27556,3
27557,8
27558,3
27559,8
27560,7
27561,2
27562,3
27563,3
27564,7
27565,3
27566,8
27567,8
27568,3
27569,8
27570,8
27571,8
27572,8
27573,4
27574,3
27575,8
27576,3
27577,3
27578,3
27579,8
27580,3
27581,8
27582,8
27583,6
27584,4
27585,3
27586,8
27587,3
27588,8
27589,8
27590,6
27591,1
27592,8
27593,8
27594,3
27595,8
27596,3
27597,3
27598,8
27599,8
27600,3
27601,8
27602,1
27603,8
27604,7
27605,8
27606,8
27607,8
27608,1
27609,3
27610,8
27611,3
27612,7
27613,1
27614,3
27615,8
27616,3
27617,8
27618,4
27619,4
27620,1
27621,8
27622,8
27623,3
27624,8
27625,3
27626,4
27627,8
27628,8
27629,3
27630,3
27631,3
27632,6
27633,3
27634,8
27635,7
27636,8
27637,3
27638,4
27639,3
27640,1
27641,4
27642,8
27643,7
27644,8
27645,8
27646,8
27647,8
27648,7
27649,8
27650,7
27651,7
27652,3
27653,8
27654,2
27655,8
27656,8
27657,4
27658,1
27659,3
27660,7
27661,3
27662,8
27663,8
27664,3
27665,8
27666,7
27667,8
27668,3
27669,1
27670,8
27671,8
27672,8
27673,3
27674,3
27675,3
27676,3
27677,3
27678,4
27679,8
27680,8
27681,8
27682,7
27683,8
27684,8
27685,3
27686,1
27687,8
27688,3
27689,3
27690,1
27691,1
27692,4
27693,8
27694,3
27695,8
27696,4
27697,8
27698,8
27699,8
27700,3
27701,8
27702,8
27703,4
27704,8
27705,3
27706,3
27707,3
27708,8
27709,8
27710,8
27711,3
27712,3
27713,2
27714,3
27715,8
27716,1
27717,7
27718,7
27719,8
27720,7
27721,1
27722,3
27723,3
27724,8
27725,8
27726,8
27727,8
27728,4
27729,3
27730,3
27731,3
27732,3
27733,8
27734,5
27735,8
27736,8
27737,8
27738,8
27739,8
27740,8
27741,3
27742,4
27743,3
27744,8
27745,2
27746,3
27747,2
27748,1
27749,8
27750,4
27751,3
27752,8
27753,7
27754,8
27755,8
27756,3
27757,3
27758,8
27759,3
27760,3
27761,4
27762,8
27763,8
27764,8
27765,8
27766,8
27767,3
27768,1
27769,8
27770,8
27771,8
27772,8
27773,8
27774,8
27775,3
27776,3
27777,2
27778,4
27779,1
27780,3
27781,8
27782,3
27783,3
27784,3
27785,8
27786,3
27787,8
27788,8
27789,3
27790,3
27791,3
27792,8
27793,8
27794,1
27795,3
27796,8
27797,3
27798,4
27799,1
27800,2
27801,5
27802,8
27803,7
27804,3
27805,1
27806,8
27807,1
27808,8
27809,8
27810,4
27811,8
27812,8
27813,4
27814,2
27815,8
27816,8
27817,8
27818,4
27819,8
27820,8
27821,1
27822,3
27823,8
27824,7
27825,3
27826,8
27827,3
27828,8
27829,3
27830,8
27831,8
27832,8
27833,8
27834,8
27835,8
27836,3
27837,8
27838,8
27839,3
27840,4
27841,8
27842,8
27843,8
27844,8
27845,8
27846,8
27847,8
27848,3
27849,8
27850,8
27851,3
27852,3
27853,3
27854,4
27855,8
27856,8
27857,3
27858,3
27859,8
27860,8
27861,3
27862,3
27863,3
27864,3
27865,8
27866,8
27867,8
27868,8
27869,8
27870,3
27871,8
27872,3
27873,8
27874,8
27875,3
27876,8
27877,3
27878,8
27879,7
27880,4
27881,8
27882,8
27883,3
27884,3
27885,8
27886,8
27887,3
27888,8
27889,4
27890,8
27891,2
27892,3
27893,8
27894,8
27895,8
27896,8
27897,8
27898,1
27899,3
27900,8
27901,8
27902,8
27903,7
27904,8
27905,8
27906,8
27907,3
27908,3
27909,3
27910,8
27911,8
27912,3
27913,3
27914,3
27915,6
27916,3
27917,3
27918,8
27919,4
27920,4
27921,3
27922,8
27923,4
27924,8
27925,8
27926,1
27927,3
27928,7
27929,3
27930,8
27931,4
27932,8
27933,1
27934,3
27935,4
27936,3
27937,8
27938,8
27939,8
27940,8
27941,8
27942,8
27943,1
27944,3
27945,8
27946,3
27947,4
27948,8
27949,7
27950,1
27951,3
27952,3
27953,7
27954,4
27955,3
27956,7
27957,1
27958,3
27959,8
27960,8
27961,4
27962,1
27963,3
27964,8
27965,7
27966,2
27967,8
27968,3
27969,4
27970,8
27971,3
27972,5
27973,7
27974,3
27975,4
27976,8
27977,2
27978,8
27979,3
27980,8
27981,8
27982,2
27983,3
27984,3
27985,1
27986,1
27987,4
27988,4
27989,8
27990,4
27991,6
27992,3
27993,8
27994,3
27995,4
27996,3
27997,5
27998,4
27999,8
28000,8
28001,1
28002,3
28003,3
28004,8
28005,3
28006,3
28007,3
28008,3
28009,8
28010,3
28011,8
28012,7
28013,3
28014,2
28015,4
28016,1
28017,4
28018,8
28019,8
28020,8
28021,8
28022,8
28023,2
28024,3
28025,6
28026,3
28027,8
28028,8
28029,6
28030,8
28031,8
28032,8
28033,8
28034,3
28035,4
28036,3
28037,3
28038,8
28039,8
28040,4
28041,8
28042,8
28043,8
28044,8
28045,4
28046,3
28047,7
28048,2
28049,8
28050,8
28051,3
28052,3
28053,7
28054,7
28055,8
28056,4
28057,7
28058,3
28059,7
28060,8
28061,8
28062,8
28063,3
28064,8
28065,8
28066,3
28067,8
28068,8
28069,3
28070,7
28071,8
28072,8
28073,8
28074,8
28075,8
28076,8
28077,3
28078,8
28079,7
28080,3
28081,3
28082,8
28083,8
28084,4
28085,6
28086,3
28087,3
28088,3
28089,5
28090,8
28091,3
28092,3
28093,3
28094,8
28095,8
28096,1
28097,3
28098,2
28099,1
28100,8
28101,8
28102,3
28103,3
28104,8
28105,1
28106,3
28107,3
28108,8
28109,8
28110,8
28111,3
28112,3
28113,3
28114,8
28115,8
28116,8
28117,8
28118,3
28119,3
28120,8
28121,3
28122,4
28123,3
28124,8
28125,5
28126,3
28127,4
28128,3
28129,5
28130,8
28131,8
28132,8
28133,7
28134,3
28135,8
28136,8
28137,8
28138,3
28139,8
28140,3
28141,2
28142,3
28143,8
28144,8
28145,3
28146,5
28147,8
28148,7
28149,8
28150,4
28151,8
28152,3
28153,3
28154,3
28155,8
28156,3
28157,8
28158,8
28159,8
28160,2
28161,7
28162,3
28163,8
28164,7
28165,2
28166,3
28167,1
28168,5
28169,3
28170,4
28171,8
28172,8
28173,7
28174,3
28175,8
28176,8
28177,8
28178,8
28179,3
28180,8
28181,8
28182,4
28183,8
28184,1
28185,4
28186,7
28187,3
28188,3
28189,8
28190,8
28191,8
28192,1
28193,8
28194,8
28195,8
28196,8
28197,8
28198,4
28199,4
28200,8
28201,8
28202,8
28203,3
28204,8
28205,8
28206,4
28207,8
28208,1
28209,7
28210,4
28211,3
28212,8
28213,8
28214,3
28215,1
28216,8
28217,3
28218,2
28219,3
28220,8
28221,8
28222,8
28223,3
28224,1
28225,2
28226,8
28227,1
28228,3
28229,3
28230,8
28231,8
28232,1
28233,4
28234,3
28235,8
28236,1
28237,3
28238,3
28239,1
28240,8
28241,1
28242,1
28243,8
28244,1
28245,4
28246,8
28247,3
28248,5
28249,5
28250,8
28251,3
28252,3
28253,7
28254,3
28255,1
28256,3
28257,2
28258,4
28259,3
28260,3
28261,8
28262,3
28263,5
28264,3
28265,3
28266,8
28267,8
28268,8
28269,4
28270,8
28271,3
28272,8
28273,1
28274,8
28275,8
28276,1
28277,4
28278,3
28279,6
28280,8
28281,3
28282,8
28283,3
28284,2
28285,3
28286,3
28287,3
28288,3
28289,8
28290,8
28291,8
28292,8
28293,8
28294,1
28295,1
28296,8
28297,2
28298,3
28299,2
28300,7
28301,3
28302,3
28303,3
28304,7
28305,4
28306,4
28307,3
28308,6
28309,4
28310,8
28311,8
28312,8
28313,8
28314,8
28315,3
28316,8
28317,3
28318,8
28319,8
28320,3
28321,8
28322,4
28323,3
28324,3
28325,8
28326,8
28327,5
28328,1
28329,3
28330,8
28331,8
28332,3
28333,3
28334,3
28335,3
28336,8
28337,3
28338,8
28339,3
28340,3
28341,3
28342,8
28343,1
28344,8
28345,8
28346,7
28347,1
28348,3
28349,3
28350,8
28351,3
28352,8
28353,3
28354,1
28355,3
28356,7
28357,8
28358,8
28359,8
28360,8
28361,3
28362,1
28363,3
28364,3
28365,8
28366,3
28367,3
28368,3
28369,3
28370,7
28371,8
28372,8
28373,3
28374,8
28375,4
28376,1
28377,1
28378,3
28379,8
28380,3
28381,3
28382,1
28383,3
28384,3
28385,8
28386,8
28387,7
28388,8
28389,7
28390,8
28391,1
28392,2
